time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1773322505.56464195,0.01409969,6275,0.00021364,0.00000000,0,0.00000000,26763,26767,18,0.00268530
1773322505.66455340,0.01519768,6284,0.00008214,0.00000000,0,0.00000000,26767,26783,21,0.00259993
1773322505.76443577,0.01066117,6348,0.00011037,0.00000000,0,0.00000000,26783,26771,18,0.00278329
1773322505.86460304,0.01083035,6270,0.00009348,0.00000000,0,0.00000000,26771,26779,22,0.00153547
1773322505.96451998,0.01067570,6241,0.00018248,0.00000000,0,0.00000000,26779,26786,17,0.00289310
1773322506.06453252,0.01429828,6226,0.00025946,0.00000000,0,0.00000000,26786,26782,21,0.00193703
1773322506.16445255,0.01176209,6242,0.00006080,0.00000000,0,0.00000000,26782,26789,14,0.00218149
1773322506.26461434,0.01596580,6232,0.00011556,0.00000000,0,0.00000000,26789,26792,23,0.00211994
1773322506.36572003,0.01298096,6209,0.00021416,0.00000000,0,0.00000000,26792,26800,23,0.00223659
1773322506.46570396,0.01199616,6198,0.00033143,0.00000000,0,0.00000000,26800,26808,17,0.00310673
1773322506.56559062,0.01303451,6185,0.00008743,0.00000000,0,0.00000000,26808,26815,23,0.00276574
1773322506.66559410,0.01547845,6117,0.00022673,0.00000000,0,0.00000000,26815,26800,20,0.00326769
1773322506.76541924,0.01814703,6143,0.00010173,0.00000000,0,0.00000000,26800,26813,25,0.00314156
1773322506.86456513,0.01001687,6131,0.00006942,0.00000000,0,0.00000000,26813,26823,17,0.00377347
1773322506.96551538,0.01315317,6051,0.00038886,0.00000000,0,0.00000000,26823,26836,23,0.00292422
1773322507.06507611,0.01166549,6104,0.00012634,0.00000000,0,0.00000000,26836,26856,26,0.00453973
1773322507.16539907,0.01391055,6022,0.00011336,0.00000000,0,0.00000000,26856,26852,21,0.00349398
1773322507.26517916,0.01898831,6039,0.00010919,0.00000000,0,0.00000000,26852,26859,18,0.00077971
1773322507.36517715,0.02173015,6078,0.00023760,0.00000000,0,0.00000000,26859,26862,8,0.00093402
1773322507.46514559,0.01376068,6033,0.00012562,0.00000000,0,0.00000000,26862,26864,16,0.00305386
1773322507.56510258,0.01553363,6056,0.00032605,0.00000000,0,0.00000000,26864,26873,20,0.00356103
1773322507.66488242,0.05177291,6058,0.00022530,0.00000000,0,0.00000000,26873,26855,22,0.00347765
1773322507.76488996,0.05160908,6120,0.00017172,0.00000000,0,0.00000000,26855,26861,19,0.00167334
1773322507.86482358,0.02637072,6114,0.00021852,0.00000000,0,0.00000000,26861,26870,17,0.00412541
1773322507.96486449,0.01792517,6078,0.00007833,0.00000000,0,0.00000000,26870,26873,15,0.00088982
1773322508.06479120,0.01129171,6121,0.00012163,0.00000000,0,0.00000000,26873,26882,22,0.00629272
1773322508.16463470,0.02613377,6088,0.00035693,0.00000000,0,0.00000000,26882,26893,24,0.00167335
1773322508.26465511,0.01892505,6112,0.00016321,0.00000000,0,0.00000000,26893,26880,22,0.00491706
1773322508.36457872,0.03713859,6106,0.00048923,0.00000000,0,0.00000000,26880,26892,26,0.00129553
1773322508.46458340,0.05335559,6050,0.00028257,0.00000000,0,0.00000000,26892,26901,22,0.00319137
1773322508.56435585,0.02556790,6142,0.00050936,0.00000000,0,0.00000000,26901,26893,21,0.00239315
1773322508.66442895,0.06705331,6113,0.00058381,0.00000000,0,0.00000000,26893,26889,23,0.00343964
1773322508.76437950,0.04444162,6175,0.00015754,0.00000000,0,0.00000000,26889,26897,17,0.00365025
1773322508.86451030,0.02584122,6087,0.00016443,0.00000000,0,0.00000000,26897,26910,19,0.00475989
1773322508.96446252,0.03069873,6148,0.00037620,0.00000000,0,0.00000000,26910,26922,25,0.00593667
1773322509.06593657,0.02076152,6166,0.00012018,0.00000000,0,0.00000000,26922,26933,18,0.00305356
1773322509.16567087,0.01291524,6194,0.00013002,0.00000000,0,0.00000000,26933,26940,18,0.00342771
1773322509.26553106,0.02767070,6218,0.00011485,0.00000000,0,0.00000000,26940,26939,18,0.00898009
1773322509.36567926,0.01610551,6172,0.00007557,0.00000000,0,0.00000000,26939,26945,18,0.00229980
1773322509.46547937,0.02194182,6207,0.00040618,0.00000000,0,0.00000000,26945,26917,26,0.00415478
1773322509.56548977,0.01403532,6210,0.00027921,0.00000000,0,0.00000000,26917,26912,21,0.00274365
1773322509.66537166,0.02950462,6259,0.00018467,0.00000000,0,0.00000000,26912,26917,12,0.00334292
1773322509.76547098,0.02430731,6257,0.00013567,0.00000000,0,0.00000000,26917,26906,13,0.00385089
1773322509.86548138,0.01723488,6256,0.00033731,0.00000000,0,0.00000000,26906,26909,16,0.00260396
1773322509.96546149,0.02018970,6232,0.00020418,0.00000000,0,0.00000000,26909,26912,23,0.00325278
1773322510.06517792,0.04306945,6296,0.00032620,0.00000000,0,0.00000000,26912,26922,19,0.00137083
1773322510.16511893,0.02291168,6281,0.00023463,0.00000000,0,0.00000000,26922,26918,18,0.00510916
1773322510.26504540,0.02290756,6314,0.00027043,0.00000000,0,0.00000000,26918,26924,16,0.00284182
1773322510.36502051,0.02720877,6317,0.00033910,0.00000000,0,0.00000000,26924,26922,18,0.00482622
1773322510.46494150,0.02139637,6301,0.00043462,0.00000000,0,0.00000000,26922,26915,24,0.00165487
1773322510.56487775,0.02227508,6289,0.00025068,0.00000000,0,0.00000000,26915,26924,16,0.00275471
1773322510.66479540,0.03010992,6302,0.00006593,0.00000000,0,0.00000000,26924,26931,13,0.00225834
1773322510.76469445,0.02172855,6260,0.00021635,0.00000000,0,0.00000000,26931,26935,14,0.00328362
1773322510.86466837,0.01524903,6253,0.00009469,0.00000000,0,0.00000000,26935,26937,12,0.00380821
1773322510.96459413,0.01655439,6311,0.00008626,0.00000000,0,0.00000000,26937,26944,15,0.00230127
1773322511.06464076,0.02152178,6220,0.00006691,0.00000000,0,0.00000000,26944,26945,11,0.00323804
1773322511.16451907,0.01825217,6290,0.00034985,0.00000000,0,0.00000000,26945,26947,20,0.00126241
1773322511.26446867,0.01517660,6246,0.00012676,0.00000000,0,0.00000000,26947,26947,18,0.00519793
1773322511.36439419,0.01556947,6265,0.00038180,0.00000000,0,0.00000000,26947,26957,23,0.00255515
1773322511.46451306,0.02412950,6212,0.00045730,0.00000000,0,0.00000000,26957,26963,20,0.00300024
1773322511.56447721,0.03242614,6221,0.00022567,0.00000000,0,0.00000000,26963,26969,18,0.00255014
1773322511.66494870,0.02297650,6164,0.00010290,0.00000000,0,0.00000000,26969,26970,14,0.00225674
1773322511.76585174,0.03110759,6137,0.00037294,0.00000000,0,0.00000000,26970,26976,20,0.00312467
1773322511.86582565,0.01041295,6131,0.00011342,0.00000000,0,0.00000000,26976,26986,24,0.00271243
1773322511.96441865,0.01168902,6105,0.00014359,0.00000000,0,0.00000000,26986,26986,26,0.00257684
1773322512.06453037,0.02836965,6122,0.00025108,0.00000000,0,0.00000000,26986,26998,21,0.00103309
1773322512.16459513,0.03746468,6105,0.00086232,0.00000000,0,0.00000000,26998,27011,23,0.00327311
1773322512.26553988,0.03571395,6122,0.00027942,0.00000000,0,0.00000000,27011,27021,22,0.00277955
1773322512.36562538,0.03620683,6145,0.00065221,0.00000000,0,0.00000000,27021,27020,29,0.00328312
1773322512.46557498,0.04657653,6128,0.00050255,0.00000000,0,0.00000000,27020,27027,28,0.00210691
1773322512.56549239,0.05043088,6157,0.00032235,0.00000000,0,0.00000000,27027,27026,26,0.00657966
1773322512.66443419,0.06486132,6228,0.00045949,0.00000000,0,0.00000000,27026,27036,22,0.00518387
1773322512.76536250,0.05058658,6215,0.00040269,0.00000000,0,0.00000000,27036,27048,28,0.00442453
1773322512.86532617,0.03622721,6189,0.00015228,0.00000000,0,0.00000000,27048,27060,20,0.00342726
1773322512.96529341,0.02246290,6234,0.00021915,0.00000000,0,0.00000000,27060,27045,29,0.00211800
1773322513.06525469,0.02202929,6206,0.00025775,0.00000000,0,0.00000000,27045,27039,20,0.00700422
1773322513.16516638,0.07215606,6228,0.00045259,0.00000000,0,0.00000000,27039,27039,23,0.00390626
1773322513.26520276,0.04633295,6226,0.00023499,0.00000000,0,0.00000000,27039,27038,27,0.00537597
1773322513.36511064,0.03603099,6219,0.00023797,0.00000000,0,0.00000000,27038,27053,27,0.00094106
1773322513.46505308,0.06498539,6201,0.00025779,0.00000000,0,0.00000000,27053,27061,16,0.00174327
1773322513.56483626,0.02859230,6248,0.00040012,0.00000000,0,0.00000000,27061,27060,26,0.00450994
1773322513.66484952,0.03432137,6265,0.00019977,0.00000000,0,0.00000000,27060,27063,21,0.00251455
1773322513.76477551,0.05477440,6259,0.00015778,0.00000000,0,0.00000000,27063,27064,22,0.00466752
1773322513.86479473,0.04110369,6219,0.00026957,0.00000000,0,0.00000000,27064,27070,23,0.00375269
1773322513.96458530,0.03570711,6261,0.00049261,0.00000000,0,0.00000000,27070,27086,30,0.00798322
1773322514.06447196,0.04446065,6226,0.00064288,0.00000000,0,0.00000000,27086,27066,30,0.00756611
1773322514.16442394,0.03674112,6297,0.00050584,0.00000000,0,0.00000000,27066,27072,34,0.00160856
1773322514.26459932,0.03281346,6250,0.00055557,0.00000000,0,0.00000000,27072,27087,34,0.00560042
1773322514.36450791,0.05786123,6255,0.00042605,0.00000000,0,0.00000000,27087,27086,28,0.00214313
1773322514.46442103,0.05282588,6245,0.00018704,0.00000000,0,0.00000000,27086,27082,25,0.00174954
1773322514.56427288,0.04019221,6307,0.00084632,0.00000000,0,0.00000000,27082,27070,41,0.00176847
1773322514.66483212,0.03008625,6224,0.00068090,0.00000000,0,0.00000000,27070,27054,35,0.00311871
1773322514.76481175,0.06289452,6264,0.00023189,0.00000000,0,0.00000000,27054,27068,31,0.00498340
1773322514.86481977,0.02783618,6267,0.00042874,0.00000000,0,0.00000000,27068,27097,37,0.00097673
1773322514.96571159,0.01915666,6226,0.00022589,0.00000000,0,0.00000000,27097,27107,32,0.00630956
1773322515.06572080,0.02667367,6243,0.00047517,0.00000000,0,0.00000000,27107,27117,28,0.00418379
1773322515.16562843,0.01913044,6291,0.00028712,0.00000000,0,0.00000000,27117,27117,41,0.00397760
1773322515.26557803,0.01896634,6272,0.00040199,0.00000000,0,0.00000000,27117,27137,33,0.00396800
1773322515.36461973,0.03994653,6262,0.00367141,0.00000000,0,0.00000000,27137,27119,32,0.00251804
1773322515.46535325,0.03497248,6283,0.00025421,0.00000000,0,0.00000000,27119,27132,38,0.00383860
1773322515.56537056,0.03699773,6282,0.00054796,0.00000000,0,0.00000000,27132,27145,35,0.00378158
1773322515.66529322,0.03613113,6286,0.00057758,0.00000000,0,0.00000000,27145,27156,31,0.00330283
1773322515.76525831,0.03511315,6321,0.00025368,0.00000000,0,0.00000000,27156,27161,36,0.00566311
1773322515.86543012,0.03843243,6269,0.00246833,0.00000000,0,0.00000000,27161,27160,49,0.00342777
1773322515.96540618,0.02826933,6225,0.00020573,0.00000000,0,0.00000000,27160,27171,26,0.00373522
1773322516.06533909,0.01541057,6232,0.00020754,0.00000000,0,0.00000000,27171,27184,26,0.00409880
1773322516.16513777,0.02530079,6283,0.00053222,0.00000000,0,0.00000000,27184,27195,34,0.00394280
1773322516.26521444,0.02762063,6268,0.00040797,0.00000000,0,0.00000000,27195,27188,37,0.00179954
1773322516.36516762,0.04201188,6247,0.00069397,0.00000000,0,0.00000000,27188,27198,51,0.00368318
1773322516.46493340,0.04366382,6238,0.00029099,0.00000000,0,0.00000000,27198,27223,50,0.00152941
1773322516.56492686,0.06747202,6231,0.00081999,0.00000000,0,0.00000000,27223,27213,60,0.00362139
1773322516.66481233,0.04331134,6288,0.00144453,0.00000000,0,0.00000000,27213,27186,55,0.00471554
1773322516.76486969,0.04875042,6197,0.00094128,0.00000000,0,0.00000000,27186,27201,64,0.00600574
1773322516.86480045,0.03650529,6263,0.00040855,0.00000000,0,0.00000000,27201,27207,57,0.00239021
1773322516.96468616,0.03539421,6222,0.00037923,0.00000000,0,0.00000000,27207,27211,62,0.00523927
1773322517.06484580,0.02803799,6279,0.00057715,0.00000000,0,0.00000000,27211,27225,53,0.00205971
1773322517.26458955,0.04656565,6316,0.00105640,0.00000000,0,0.00000000,27225,27281,196,0.00312138
1773322517.36446142,0.01705163,6316,0.00036397,0.00000000,0,0.00000000,27281,27272,72,0.00972505
1773322517.46459770,0.02252197,6316,0.00074136,0.00000000,0,0.00000000,27272,27259,67,0.00434253
1773322517.56448913,0.02138471,6316,0.00078712,0.00000000,0,0.00000000,27259,27246,69,0.00151516
1773322517.66449094,0.02025582,6316,0.00107854,0.00000000,0,0.00000000,27246,27223,67,0.00167880
1773322517.76488662,0.03516218,6332,0.01217799,0.00000000,0,0.00000000,27223,27864,1359,0.00176385
1773322517.86483288,0.04076705,6319,0.00851628,0.00000000,0,0.00000000,27009,27768,845,0.00653068
1773322517.96484923,0.02647032,6349,0.00369167,0.00000000,0,0.00000000,27768,28336,617,0.00110510
1773322518.06475449,0.02145810,6361,0.00396815,0.00000000,0,0.00000000,25269,25299,492,0.00263811
1773322518.16485476,0.03604274,6342,0.00447527,0.00000000,0,0.00000000,25299,25509,413,0.00362648
1773322518.26479101,0.04750331,6356,0.00487617,0.00000000,0,0.00000000,25509,25725,364,0.00644950
1773322518.36576462,0.03611723,6332,0.00214966,0.00000000,0,0.00000000,25725,25895,386,0.00355052
1773322518.46562910,0.03215908,6326,0.00433455,0.00000000,0,0.00000000,25895,26086,346,0.00168174
1773322518.56554604,0.03357019,6323,0.00559830,0.00000000,0,0.00000000,26086,26281,363,0.00588035
1773322518.66556764,0.04376398,6310,0.00630902,0.00000000,0,0.00000000,26281,26418,389,0.00165627
1773322518.76545119,0.03512195,6334,0.00194238,0.00000000,0,0.00000000,26418,26583,317,0.00125961
1773322518.86548567,0.03419252,6284,0.00688102,0.00000000,0,0.00000000,26583,26689,311,0.00177493
1773322518.96542072,0.02176415,6346,0.00223455,0.00000000,0,0.00000000,26689,26836,324,0.00260554
1773322519.06557918,0.03069084,6310,0.00242764,0.00000000,0,0.00000000,26836,26974,286,0.00461550
1773322519.16552329,0.02492726,6300,0.00160355,0.00000000,0,0.00000000,26974,27085,271,0.00283696
1773322519.26540923,0.02842913,6320,0.00156588,0.00000000,0,0.00000000,27085,27130,273,0.00167022
1773322519.36538410,0.05354987,6336,0.00295967,0.00000000,0,0.00000000,27130,27287,278,0.00135731
1773322519.46531415,0.05114087,6293,0.00384266,0.00000000,0,0.00000000,27287,27392,307,0.00317975
1773322519.56530046,0.06254799,6276,0.00494095,0.00000000,0,0.00000000,27392,27504,252,0.00587716
1773322519.66508174,0.04219576,6313,0.00390836,0.00000000,0,0.00000000,27504,27600,252,0.00135229
1773322519.76502037,0.04857326,6307,0.00177033,0.00000000,0,0.00000000,27600,27636,225,0.00930709
1773322519.86496234,0.04787738,6286,0.00135782,0.00000000,0,0.00000000,27636,27698,196,0.00476253
1773322519.96496677,0.03115810,6323,0.00122498,0.00000000,0,0.00000000,27698,27767,197,0.00154836
1773322520.06492615,0.02842520,6317,0.00132545,0.00000000,0,0.00000000,27767,27785,182,0.00235299
1773322520.16487384,0.02777147,6301,0.00479571,0.00000000,0,0.00000000,27785,27714,180,0.00189612
1773322520.26479626,0.02854445,6289,0.00139818,0.00000000,0,0.00000000,27714,27714,162,0.00234495
1773322520.36480403,0.02226499,6282,0.00100681,0.00000000,0,0.00000000,27714,27793,190,0.00667462
1773322520.46467614,0.02216249,6247,0.00149896,0.00000000,0,0.00000000,27793,27896,174,0.00264132
1773322520.56469941,0.04665161,6236,0.00294418,0.00000000,0,0.00000000,27896,28010,194,0.00223034
1773322520.66450024,0.03495289,6251,0.00364942,0.00000000,0,0.00000000,28010,28092,173,0.00123561
1773322520.76442075,0.03543715,6303,0.00251419,0.00000000,0,0.00000000,28092,28137,157,0.00352259
1773322520.86460972,0.02503331,6239,0.00092594,0.00000000,0,0.00000000,28137,28213,162,0.00339646
1773322520.96455407,0.02451516,6222,0.00147590,0.00000000,0,0.00000000,28213,28231,150,0.00332508
1773322521.06457758,0.01244089,6229,0.00102854,0.00000000,0,0.00000000,28231,28330,190,0.00432227
1773322521.16441822,0.02972048,6265,0.00162396,0.00000000,0,0.00000000,28330,28382,146,0.00147621
1773322521.26456976,0.02348319,6173,0.00162423,0.00000000,0,0.00000000,28382,28427,161,0.00733196
1773322521.36452913,0.01611201,6224,0.00123951,0.00000000,0,0.00000000,28427,28447,113,0.00650637
1773322521.46447182,0.02352386,6226,0.00160963,0.00000000,0,0.00000000,28447,28468,186,0.00081019
1773322521.56575274,0.02580455,6242,0.00448079,0.00000000,0,0.00000000,28468,28529,217,0.00306061
1773322521.66571403,0.01968318,6261,0.00321181,0.00000000,0,0.00000000,28529,28599,281,0.00131877
1773322521.76557088,0.01620225,6269,0.00210905,0.00000000,0,0.00000000,28599,28782,292,0.00239371
1773322521.86553931,0.01906567,6252,0.00216057,0.00000000,0,0.00000000,28782,28941,322,0.00344660
1773322521.96573925,0.02853544,6316,0.00337286,0.00000000,0,0.00000000,28941,29069,306,0.00247373
1773322522.06557178,0.03286110,6256,0.00257872,0.00000000,0,0.00000000,29069,29188,252,0.00361723
1773322522.16533995,0.03792791,6250,0.00552060,0.00000000,0,0.00000000,29188,29318,246,0.00349380
1773322522.26539373,0.03335323,6272,0.00154255,0.00000000,0,0.00000000,29318,29405,222,0.00120483
1773322522.36527061,0.03407100,6292,0.00275059,0.00000000,0,0.00000000,29405,29482,200,0.00318438
1773322522.46520662,0.04067634,6286,0.00251822,0.00000000,0,0.00000000,29482,29488,185,0.00399265
1773322522.56525826,0.02783645,6246,0.00167679,0.00000000,0,0.00000000,29488,29560,174,0.00234317
1773322522.66519451,0.03088782,6303,0.00088898,0.00000000,0,0.00000000,29560,29602,166,0.00163743
1773322522.76518083,0.03743385,6250,0.00233902,0.00000000,0,0.00000000,29602,29624,146,0.00191558
1773322522.86505604,0.01893750,6304,0.00079604,0.00000000,0,0.00000000,29624,29689,129,0.00113936
1773322522.96509647,0.02357930,6254,0.00222199,0.00000000,0,0.00000000,29689,29683,138,0.00085680
1773322523.06492901,0.02599020,6293,0.00205442,0.00000000,0,0.00000000,29683,29750,148,0.00144638
1773322523.16483116,0.03585048,6250,0.00391003,0.00000000,0,0.00000000,29750,29759,133,0.00089838
1773322523.26480532,0.03523354,6305,0.00069520,0.00000000,0,0.00000000,29759,29805,116,0.00363291
1773322523.36482763,0.03004272,6241,0.00056799,0.00000000,0,0.00000000,29805,29827,109,0.00088251
1773322523.46466494,0.02387749,6294,0.00073999,0.00000000,0,0.00000000,29827,29833,119,0.00345194
1773322523.56467628,0.02659382,6302,0.00159994,0.00000000,0,0.00000000,29833,29864,114,0.00418742
1773322523.66468191,0.02115101,6288,0.00090587,0.00000000,0,0.00000000,29864,29876,117,0.00118282
1773322523.76460743,0.04094863,6265,0.00060056,0.00000000,0,0.00000000,29876,29912,82,0.00093457
1773322523.86444402,0.01690938,6282,0.00081606,0.00000000,0,0.00000000,29912,29936,110,0.00140921
1773322523.96443772,0.01428717,6343,0.00088582,0.00000000,0,0.00000000,29936,29962,117,0.00185052
1773322524.06462526,0.02977776,6275,0.00148303,0.00000000,0,0.00000000,29962,30006,98,0.00297521
1773322524.16448522,0.02609577,6307,0.00144638,0.00000000,0,0.00000000,30006,30012,82,0.00296076
1773322524.26461601,0.02322641,6268,0.00097674,0.00000000,0,0.00000000,30012,30047,83,0.00197778
1773322524.36448598,0.02385480,6277,0.00034741,0.00000000,0,0.00000000,30047,30081,80,0.00149655
1773322524.46442270,0.03894564,6222,0.00142984,0.00000000,0,0.00000000,30081,30103,92,0.00285672
1773322524.56444407,0.02399652,6222,0.00163928,0.00000000,0,0.00000000,30103,30116,79,0.00110880
1773322524.66484618,0.02502644,6182,0.00167596,0.00000000,0,0.00000000,30116,30121,103,0.00088977
1773322524.76572251,0.03487179,6183,0.00139501,0.00000000,0,0.00000000,30121,30138,88,0.00513402
1773322524.86572671,0.01889698,6203,0.00065081,0.00000000,0,0.00000000,30138,30151,87,0.00330183
1773322524.96586370,0.02735540,6196,0.00053656,0.00000000,0,0.00000000,30151,30153,96,0.00315040
1773322525.06562924,0.04140108,6213,0.00051298,0.00000000,0,0.00000000,30153,30189,80,0.00114748
1773322525.16558623,0.03919189,6216,0.00050989,0.00000000,0,0.00000000,30189,30224,81,0.00127769
